,Movie_name,Popularity,rating,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19
1516,Race the Sun (1996),0.006861063,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1517,Losing Isaiah (1995),0.018867925,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1518,New Jersey Drive (1995),0.001715266,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1519,"Fear, The (1995)",0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1520,Mr. Wonderful (1993),0.005145798,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1521,Trial by Jury (1994),0.010291595,2.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1522,"Good Man in Africa, A (1994)",0.001715266,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,Kaspar Hauser (1993),0.012006861,4.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1524,"Object of My Affection, The (1998)",0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1525,Witness (1985),0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1526,Senseless (1998),0.010291595,2.428571429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,Nowhere (1997),0.003430532,2.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1528,Underground (1995),0.006861063,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1529,Jefferson in Paris (1995),0.006861063,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1530,Far From Home: The Adventures of Yellow Dog (1995),0.010291595,3.285714286,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,Foreign Student (1994),0.001715266,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1532,I Don't Want to Talk About It (De eso no se habla) (1993),0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1533,Twin Town (1997),0.008576329,2.166666667,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1534,"Enfer, L' (1994)",0.005145798,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1535,Aiqing wansui (1994),0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1536,Cosi (1996),0.005145798,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,All Over Me (1997),0.003430532,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1538,Being Human (1993),0.005145798,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1539,"Amazing Panda Adventure, The (1995)",0.015437393,2.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,"Beans of Egypt, Maine, The (1994)",0.001715266,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1541,"Scarlet Letter, The (1926)",0.001715266,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1542,Johns (1996),0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1543,It Takes Two (1995),0.003430532,2.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,Frankie Starlight (1995),0.005145798,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1545,Shadows (Cienie) (1988),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1546,"Show, The (1995)",0.001715266,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1547,The Courtyard (1995),0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1548,Dream Man (1995),0.001715266,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1549,Destiny Turns on the Radio (1995),0.001715266,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1550,"Glass Shield, The (1994)",0.001715266,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1551,"Hunted, The (1995)",0.003430532,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1552,"Underneath, The (1995)",0.005145798,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1553,Safe Passage (1994),0.001715266,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1554,"Secret Adventures of Tom Thumb, The (1993)",0.006861063,2.6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,Condition Red (1995),0.001715266,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1556,Yankee Zulu (1994),0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1557,Aparajito (1956),0.010291595,3.571428571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1558,Hostile Intentions (1994),0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1559,Clean Slate (Coup de Torchon) (1981),0.005145798,2.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1560,Tigrero: A Film That Was Never Made (1994),0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1561,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1562,"Promise, The (Versprechen, Das) (1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1563,To Cross the Rubicon (1991),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1564,Daens (1992),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1565,"Man from Down Under, The (1943)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1566,Careful (1992),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,Vermont Is For Lovers (1992),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1568,"Vie est belle, La (Life is Rosey) (1987)",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1569,Quartier Mozart (1992),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,Touki Bouki (Journey of the Hyena) (1973),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1571,Wend Kuuni (God's Gift) (1982),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1572,Spirits of the Dead (Tre passi nel delirio) (1968),0.001715266,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1573,Pharaoh's Army (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1574,"I, Worst of All (Yo, la peor de todas) (1990)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1575,"Hungarian Fairy Tale, A (1987)",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1576,"Death in the Garden (Mort en ce jardin, La) (1956)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1577,"Collectionneuse, La (1967)",0.001715266,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1578,Baton Rouge (1988),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1579,Liebelei (1933),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1580,"Woman in Question, The (1950)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1581,T-Men (1947),0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1582,"Invitation, The (Zaproszenie) (1986)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1583,"Symphonie pastorale, La (1946)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1584,American Dream (1990),0.001715266,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1585,Lashou shentan (1992),0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1586,Terror in a Texas Town (1958),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1587,Salut cousin! (1996),0.001715266,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1588,Schizopolis (1996),0.005145798,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1589,"To Have, or Not (1995)",0.001715266,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1590,Duoluo tianshi (1995),0.008576329,3.166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1591,"Magic Hour, The (1998)",0.006861063,3.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1592,Death in Brunswick (1991),0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1593,Everest (1998),0.001715266,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1594,Shopping (1994),0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1595,Nemesis 2: Nebula (1995),0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1596,Romper Stomper (1992),0.006861063,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1597,City of Industry (1997),0.008576329,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1598,Someone Else's America (1995),0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1599,Guantanamera (1994),0.005145798,3.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,Office Killer (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1601,"Price Above Rubies, A (1998)",0.003430532,3.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1602,Angela (1995),0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1603,He Walked by Night (1948),0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1604,Love Serenade (1996),0.005145798,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Deceiver (1997),0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1606,Hurricane Streets (1998),0.003430532,3.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1607,Buddy (1997),0.005145798,2.25,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1608,B*A*P*S (1997),0.003430532,1.666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,"Truth or Consequences, N.M. (1997)",0.003430532,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1610,Intimate Relations (1996),0.001715266,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,"Leading Man, The (1996)",0.005145798,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1612,Tokyo Fist (1995),0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1613,"Reluctant Debutante, The (1958)",0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1614,Warriors of Virtue (1997),0.015437393,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1615,Desert Winds (1995),0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1616,Hugo Pool (1997),0.001715266,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1617,King of New York (1990),0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1618,All Things Fair (1996),0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1619,"Sixth Man, The (1997)",0.013722127,3.222222222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,Butterfly Kiss (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1621,"Paris, France (1993)",0.003430532,2.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,"Cérémonie, La (1995)",0.003430532,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1623,Hush (1998),0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1624,Nightwatch (1997),0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1625,Nobody Loves Me (Keiner liebt mich) (1994),0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1626,"Wife, The (1995)",0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1627,Lamerica (1994),0.005145798,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1628,Nico Icon (1995),0.001715266,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1629,"Silence of the Palace, The (Saimt el Qusur) (1994)",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1630,"Slingshot, The (1993)",0.001715266,3.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1631,Land and Freedom (Tierra y libertad) (1995),0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1632,Á köldum klaka (Cold Fever) (1994),0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1633,Etz Hadomim Tafus (Under the Domin Tree) (1994),0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1634,Two Friends (1986),0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1635,Brothers in Trouble (1995),0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1636,Girls Town (1996),0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1637,Normal Life (1996),0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1638,Bitter Sugar (Azucar Amargo) (1996),0.003430532,4.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1639,"Eighth Day, The (1996)",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1640,Dadetown (1995),0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1641,Some Mother's Son (1996),0.001715266,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1642,Angel Baby (1995),0.005145798,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1643,Sudden Manhattan (1996),0.001715266,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,"Butcher Boy, The (1998)",0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1645,Men With Guns (1997),0.001715266,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1646,Hana-bi (1997),0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
1647,"Niagara, Niagara (1997)",0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1648,"Big One, The (1997)",0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1649,"Butcher Boy, The (1998)",0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1650,"Spanish Prisoner, The (1997)",0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1651,Temptress Moon (Feng Yue) (1996),0.003430532,1.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1652,Entertaining Angels: The Dorothy Day Story (1996),0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1653,Chairman of the Board (1998),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,"Favor, The (1994)",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1655,Little City (1998),0.001715266,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1656,Target (1995),0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1657,"Substance of Fire, The (1996)",0.003430532,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1658,Getting Away With Murder (1996),0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,Small Faces (1995),0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1660,"New Age, The (1994)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1661,Rough Magic (1995),0.001715266,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1662,Nothing Personal (1995),0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1663,8 Heads in a Duffel Bag (1997),0.005145798,3.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,"Brother's Kiss, A (1997)",0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1665,Ripe (1996),0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1666,"Next Step, The (1995)",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1667,Wedding Bell Blues (1996),0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,MURDER and murder (1996),0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1669,Tainted (1998),0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1670,"Further Gesture, A (1996)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1671,Kika (1993),0.001715266,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1672,Mirage (1995),0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1673,Mamma Roma (1962),0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1674,"Sunchaser, The (1996)",0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1675,"War at Home, The (1996)",0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1676,Sweet Nothing (1995),0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1677,Mat' i syn (1997),0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1678,B. Monkey (1998),0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1679,Sliding Doors (1998),0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1680,You So Crazy (1994),0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,Scream of Stone (Schrei aus Stein) (1991),0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
